Edep_detectavel_MeV,E_measured_MeV,Canal_MCA
0.244128,0.24544630723354335,314.1712732589355
0.459519,0.42743946253672693,547.1225120470104
0.0869893,0.08473869463933444,108.46552913834807
0.158238,0.16510024044460658,211.32830776909643
0.662,0.6800817829926432,870.5046822305833
0.149407,0.1558587876407038,199.49924818010086
0.229059,0.21900319043309438,280.3240837543608
0.662,0.6548371076127135,838.1914977442733
0.194978,0.21441050843143578,274.4454507922378
0.487573,0.4984724801175834,638.0447745505068
0.0612948,0.0678997729307688,86.91170935138408
0.662,0.6856011968431702,877.5695319592579
0.33625,0.31848708387352254,407.66346735810885
0.376913,0.3832519865672984,490.562542806142
0.448086,0.4749153711482023,607.891675069699
0.388395,0.3855948392027876,493.5613941795681
0.409218,0.3976820759338213,509.0330571952913
0.662,0.6583069082698872,842.6328425854557
0.662,0.6423970870920374,822.2682714778078
0.662,0.635593299570613,813.5594234503845
0.208024,0.21325797450232833,272.97020736298026
0.0282431,0.03133641896887925,40.110616280165445
0.243324,0.2356215656378464,301.59560401644336
0.190666,0.17343201854370444,221.99298373594166
0.319594,0.32381178498090574,414.47908477555933
0.440697,0.45362216228500657,580.6363677248085
0.417119,0.4155809325467069,531.9435936597848
0.117355,0.11003635654990229,140.84653638387493
0.27072,0.2935084651770732,375.6908354266537
0.335161,0.3395928834753856,434.67889084849355
0.116757,0.1107350157105621,141.7408201095195
0.365055,0.37097693511758945,474.85047695051446
0.0371917,0.041714424131088376,53.394462887793125
0.409876,0.41596569149590046,532.4360851147526
0.0334484,0.026902768884489107,34.43554417214606
0.038328,0.04188618827327961,53.6143209897979
0.103755,0.10033294882031914,128.4261744900085
0.114152,0.11295861528108729,144.58702755979172
0.153869,0.1435452869787573,183.73796733280932
0.472138,0.498093541804213,637.5597335093927
0.191708,0.19098918408686305,244.4661556311847
0.338978,0.35350393454523693,452.48503621790326
0.147461,0.1571571571885308,201.16116120131943
0.318919,0.30609891222498753,391.80660764798404
0.662,0.6606786721193131,845.6687003127207
0.365031,0.36604566312211495,468.53844879630714
0.662,0.6713195808044079,859.289063429642
0.353567,0.3511205197103374,449.43426522923187
0.335009,0.3523352103466546,450.9890692437179
0.0980794,0.10258692483169335,131.31126378456747
0.0102642,0.009706463887678074,12.424273776227935
0.283425,0.27352880766550874,350.1168738118512
0.072752,0.06732388422849661,86.17457181247566
0.0686247,0.0680497671443602,87.10370194478105
0.201514,0.20222175269604775,258.8438434509411
0.0596738,0.060776754609215174,77.79424589979543
0.662,0.6816467625919193,872.5078561176566
0.0279062,0.030768693887902106,39.383928176514694
0.285826,0.30123146044355825,385.57626936775455
0.377053,0.3972192359530631,508.44062201992074
0.125156,0.13038994280069532,166.89912678489003
0.201073,0.20943675035678674,268.07904045668704
0.23485,0.24296329921269344,310.9930229922476
0.662,0.6728959152355508,861.3067715015051
0.359702,0.3554886484772827,455.02547005092185
0.613239,0.5975549924940224,764.8703903923488
0.386157,0.3763845581839573,481.7722344754653
0.160901,0.15335858298553362,196.29898622148303
0.418517,0.44645204939762156,571.4586232289556
0.365363,0.36965268392148065,473.15543541949523
0.407088,0.4118060446759471,527.1117371852123
0.198206,0.21160923905581094,270.859825991438
0.662,0.6645278689873088,850.5956723037552
0.233178,0.23188863151122133,296.8174483343633
0.18321,0.18699203284739818,239.34980204466967
0.662,0.6245879102457473,799.4725251145566
0.231722,0.21877875729586022,280.03680933870106
0.662,0.6766074752941229,866.0575683764773
0.323462,0.3074434521322838,393.52761872932325
0.300436,0.2869175542593586,367.25446945197905
0.211581,0.2186754687631494,279.90460001683124
0.323148,0.30958668444571025,396.2709560905091
0.154437,0.14266572302583422,182.6121254730678
0.662,0.640943828240187,820.4081001474394
0.24287,0.25817544342250326,330.46456758080416
0.152699,0.14998260688493692,191.97773681271926
0.0676699,0.08091875829780476,103.5760106211901
0.155769,0.15093369986260818,193.19513582413848
0.164876,0.15250232904955716,195.20298118343317
0.0639108,0.06940807887102908,88.84234095491722
0.437527,0.43086580775259264,551.5082339233186
0.0931476,0.10306889449065668,131.92818494804055
0.662,0.6629934057095619,848.6315593082393
0.137862,0.1289701674896194,165.08181438671284
0.518319,0.533350416322241,682.6885328924685
0.0749572,0.07343221095539097,93.99323002290045
0.421649,0.4228804955929063,541.2870343589201
0.097678,0.10143032853270491,129.83082052186228
0.355276,0.3704438547246138,474.16813404750565
0.662,0.6302997115118962,806.7836307352272
